The original input was: 5 (0 3 200 3) (0 9 500 2) (0 20 500 1) (100 1 100 3) (100 100 500 1) 
The (sorted) input is:  5 (0 3 200 3) (0 9 500 2) (0 20 500 1) (100 1 100 3) (100 100 500 1) 

This detailed printout gives the state and remaining burst for each process

Before cycle    0:   unstarted  0  unstarted  0  unstarted  0  unstarted  0  unstarted  0.
Before cycle 1124:     running  2      ready  0    blocked  9      ready  0 terminated  0.
Before cycle 1125:     running  1      ready  0    blocked  8      ready  0 terminated  0.
Before cycle 1126:     blocked  6    running  6    blocked  7      ready  0 terminated  0.
Before cycle 1127:     blocked  5    running  5    blocked  6      ready  0 terminated  0.
Before cycle 1128:     blocked  4    running  4    blocked  5      ready  0 terminated  0.
Before cycle 1129:     blocked  3    running  3    blocked  4      ready  0 terminated  0.
Before cycle 1130:     blocked  2    running  2    blocked  3      ready  0 terminated  0.
Before cycle 1131:     blocked  1    running  1    blocked  2      ready  0 terminated  0.
Before cycle 1132:       ready  0    blocked 12    blocked  1    running  1 terminated  0.
Before cycle 1133:     running  2    blocked 11      ready  0    blocked  3 terminated  0.
Before cycle 1134:     running  1    blocked 10      ready  0    blocked  2 terminated  0.
Before cycle 1135:     blocked  6    blocked  9    running 15    blocked  1 terminated  0.
Before cycle 1136:     blocked  5    blocked  8    running 14      ready  0 terminated  0.
Before cycle 1137:     blocked  4    blocked  7    running 13      ready  0 terminated  0.
Before cycle 1138:     blocked  3    blocked  6    running 12      ready  0 terminated  0.
Before cycle 1139:     blocked  2    blocked  5    running 11      ready  0 terminated  0.
Before cycle 1140:     blocked  1    blocked  4    running 10      ready  0 terminated  0.
Before cycle 1141:       ready  0    blocked  3    running  9      ready  0 terminated  0.
Before cycle 1142:       ready  0    blocked  2    running  8      ready  0 terminated  0.
Before cycle 1143:       ready  0    blocked  1    running  7      ready  0 terminated  0.
Before cycle 1144:       ready  0      ready  0    running  6      ready  0 terminated  0.
Before cycle 1145:       ready  0      ready  0    running  5      ready  0 terminated  0.
Before cycle 1146:       ready  0      ready  0    running  4      ready  0 terminated  0.
Before cycle 1147:       ready  0      ready  0    running  3      ready  0 terminated  0.
Before cycle 1148:       ready  0      ready  0    running  2      ready  0 terminated  0.
Before cycle 1149:       ready  0      ready  0    running  1      ready  0 terminated  0.
Before cycle 1150:       ready  0      ready  0    blocked 15    running  1 terminated  0.
Before cycle 1151:     running  1      ready  0    blocked 14    blocked  3 terminated  0.
Before cycle 1152:     blocked  3    running  8    blocked 13    blocked  2 terminated  0.
Before cycle 1153:     blocked  2    running  7    blocked 12    blocked  1 terminated  0.
Before cycle 1154:     blocked  1    running  6    blocked 11      ready  0 terminated  0.
Before cycle 1155:       ready  0    running  5    blocked 10      ready  0 terminated  0.
Before cycle 1156:       ready  0    running  4    blocked  9      ready  0 terminated  0.
Before cycle 1157:       ready  0    running  3    blocked  8      ready  0 terminated  0.
Before cycle 1158:       ready  0    running  2    blocked  7      ready  0 terminated  0.
Before cycle 1159:       ready  0    running  1    blocked  6      ready  0 terminated  0.
Before cycle 1160:       ready  0    blocked 16    blocked  5    running  1 terminated  0.
Before cycle 1161:     running  3    blocked 15    blocked  4    blocked  3 terminated  0.
Before cycle 1162:     running  2    blocked 14    blocked  3    blocked  2 terminated  0.
Before cycle 1163:     running  1    blocked 13    blocked  2    blocked  1 terminated  0.
Before cycle 1164:     blocked  9    blocked 12    blocked  1    running  1 terminated  0.
Before cycle 1165:     blocked  8    blocked 11    running 12    blocked  3 terminated  0.
Before cycle 1166:     blocked  7    blocked 10    running 11    blocked  2 terminated  0.
Before cycle 1167:     blocked  6    blocked  9    running 10    blocked  1 terminated  0.
Before cycle 1168:     blocked  5    blocked  8    running  9      ready  0 terminated  0.
Before cycle 1169:     blocked  4    blocked  7    running  8      ready  0 terminated  0.
Before cycle 1170:     blocked  3    blocked  6    running  7      ready  0 terminated  0.
Before cycle 1171:     blocked  2    blocked  5    running  6      ready  0 terminated  0.
Before cycle 1172:     blocked  1    blocked  4    running  5      ready  0 terminated  0.
Before cycle 1173:       ready  0    blocked  3    running  4      ready  0 terminated  0.
Before cycle 1174:       ready  0    blocked  2    running  3      ready  0 terminated  0.
Before cycle 1175:       ready  0    blocked  1    running  2      ready  0 terminated  0.
Before cycle 1176:       ready  0      ready  0    running  1      ready  0 terminated  0.
Before cycle 1177:       ready  0      ready  0    blocked 12    running  1 terminated  0.
Before cycle 1178:     running  2      ready  0    blocked 11    blocked  3 terminated  0.
Before cycle 1179:     running  1      ready  0    blocked 10    blocked  2 terminated  0.
Before cycle 1180:     blocked  6    running  1    blocked  9    blocked  1 terminated  0.
Before cycle 1181:     blocked  5    blocked  2    blocked  8    running  1 terminated  0.
Before cycle 1182:     blocked  4    blocked  1    blocked  7    blocked  3 terminated  0.
Before cycle 1183:     blocked  3    running  5    blocked  6    blocked  2 terminated  0.
Before cycle 1184:     blocked  2    running  4    blocked  5    blocked  1 terminated  0.
Before cycle 1185:     blocked  1    running  3    blocked  4      ready  0 terminated  0.
Before cycle 1186:       ready  0    running  2    blocked  3      ready  0 terminated  0.
Before cycle 1187:       ready  0    running  1    blocked  2      ready  0 terminated  0.
Before cycle 1188:       ready  0    blocked 10    blocked  1    running  1 terminated  0.
Before cycle 1189:     running  3    blocked  9      ready  0    blocked  3 terminated  0.
Before cycle 1190:     running  2    blocked  8      ready  0    blocked  2 terminated  0.
Before cycle 1191:     running  1    blocked  7      ready  0    blocked  1 terminated  0.
Before cycle 1192:     blocked  9    blocked  6    running  9      ready  0 terminated  0.
Before cycle 1193:     blocked  8    blocked  5    running  8      ready  0 terminated  0.
Before cycle 1194:     blocked  7    blocked  4    running  7      ready  0 terminated  0.
Before cycle 1195:     blocked  6    blocked  3    running  6      ready  0 terminated  0.
Before cycle 1196:     blocked  5    blocked  2    running  5      ready  0 terminated  0.
Before cycle 1197:     blocked  4    blocked  1    running  4      ready  0 terminated  0.
Before cycle 1198:     blocked  3      ready  0    running  3      ready  0 terminated  0.
Before cycle 1199:     blocked  2      ready  0    running  2      ready  0 terminated  0.
Before cycle 1200:     blocked  1      ready  0    running  1      ready  0 terminated  0.
Before cycle 1201:       ready  0      ready  0    blocked  9    running  1 terminated  0.
Before cycle 1202:       ready  0    running  3    blocked  8    blocked  3 terminated  0.
Before cycle 1203:       ready  0    running  2    blocked  7    blocked  2 terminated  0.
Before cycle 1204:       ready  0    running  1    blocked  6    blocked  1 terminated  0.
Before cycle 1205:     running  1    blocked  6    blocked  5      ready  0 terminated  0.
Before cycle 1206:     blocked  3    blocked  5    blocked  4    running  1 terminated  0.
Before cycle 1207:     blocked  2    blocked  4    blocked  3    blocked  3 terminated  0.
Before cycle 1208:     blocked  1    blocked  3    blocked  2    blocked  2 terminated  0.
Before cycle 1209:     running  3    blocked  2    blocked  1    blocked  1 terminated  0.
Before cycle 1210:     running  2    blocked  1      ready  0      ready  0 terminated  0.
Before cycle 1211:     running  1      ready  0      ready  0      ready  0 terminated  0.
Before cycle 1212:     blocked  9      ready  0    running 16      ready  0 terminated  0.
Before cycle 1213:     blocked  8      ready  0    running 15      ready  0 terminated  0.
Before cycle 1214:     blocked  7      ready  0    running 14      ready  0 terminated  0.
Before cycle 1215:     blocked  6      ready  0    running 13      ready  0 terminated  0.
Before cycle 1216:     blocked  5      ready  0    running 12      ready  0 terminated  0.
Before cycle 1217:     blocked  4      ready  0    running 11      ready  0 terminated  0.
Before cycle 1218:     blocked  3      ready  0    running 10      ready  0 terminated  0.
Before cycle 1219:     blocked  2      ready  0    running  9      ready  0 terminated  0.
Before cycle 1220:     blocked  1      ready  0    running  8      ready  0 terminated  0.
Before cycle 1221:       ready  0      ready  0    running  7      ready  0 terminated  0.
Before cycle 1222:       ready  0      ready  0    running  6      ready  0 terminated  0.
Before cycle 1223:       ready  0      ready  0    running  5      ready  0 terminated  0.
Before cycle 1224:       ready  0      ready  0    running  4      ready  0 terminated  0.
Before cycle 1225:       ready  0      ready  0    running  3      ready  0 terminated  0.
Before cycle 1226:       ready  0      ready  0    running  2      ready  0 terminated  0.
Before cycle 1227:       ready  0      ready  0    running  1      ready  0 terminated  0.
Before cycle 1228:       ready  0      ready  0    blocked 16    running  1 terminated  0.
Before cycle 1229:       ready  0    running  2    blocked 15    blocked  3 terminated  0.
Before cycle 1230:       ready  0    running  1    blocked 14    blocked  2 terminated  0.
Before cycle 1231:     running  1    blocked  4    blocked 13    blocked  1 terminated  0.
Before cycle 1232:     blocked  3    blocked  3    blocked 12    running  1 terminated  0.
Before cycle 1233:     blocked  2    blocked  2    blocked 11    blocked  3 terminated  0.
Before cycle 1234:     blocked  1    blocked  1    blocked 10    blocked  2 terminated  0.
Before cycle 1235:     running  3      ready  0    blocked  9    blocked  1 terminated  0.
Before cycle 1236:     running  2      ready  0    blocked  8      ready  0 terminated  0.
Before cycle 1237:     running  1      ready  0    blocked  7      ready  0 terminated  0.
Before cycle 1238:     blocked  9    running  3    blocked  6      ready  0 terminated  0.
Before cycle 1239:     blocked  8    running  2    blocked  5      ready  0 terminated  0.
Before cycle 1240:     blocked  7    running  1    blocked  4      ready  0 terminated  0.
Before cycle 1241:     blocked  6    blocked  6    blocked  3    running  1 terminated  0.
Before cycle 1242:     blocked  5    blocked  5    blocked  2    blocked  3 terminated  0.
Before cycle 1243:     blocked  4    blocked  4    blocked  1    blocked  2 terminated  0.
Before cycle 1244:     blocked  3    blocked  3    running 12    blocked  1 terminated  0.
Before cycle 1245:     blocked  2    blocked  2    running 11      ready  0 terminated  0.
Before cycle 1246:     blocked  1    blocked  1    running 10      ready  0 terminated  0.
Before cycle 1247:       ready  0      ready  0    running  9      ready  0 terminated  0.
Before cycle 1248:       ready  0      ready  0    running  8      ready  0 terminated  0.
Before cycle 1249:       ready  0      ready  0    running  7      ready  0 terminated  0.
Before cycle 1250:       ready  0      ready  0    running  6      ready  0 terminated  0.
Before cycle 1251:       ready  0      ready  0    running  5      ready  0 terminated  0.
Before cycle 1252:       ready  0      ready  0    running  4      ready  0 terminated  0.
Before cycle 1253:       ready  0      ready  0    running  3      ready  0 terminated  0.
Before cycle 1254:       ready  0      ready  0    running  2      ready  0 terminated  0.
Before cycle 1255:       ready  0      ready  0    running  1      ready  0 terminated  0.
Before cycle 1256:       ready  0      ready  0    blocked 12    running  1 terminated  0.
Before cycle 1257:     running  1      ready  0    blocked 11    blocked  3 terminated  0.
Before cycle 1258:     blocked  3    running  3    blocked 10    blocked  2 terminated  0.
Before cycle 1259:     blocked  2    running  2    blocked  9    blocked  1 terminated  0.
Before cycle 1260:     blocked  1    running  1    blocked  8      ready  0 terminated  0.
Before cycle 1261:       ready  0    blocked  6    blocked  7    running  1 terminated  0.
Before cycle 1262:     running  2    blocked  5    blocked  6    blocked  3 terminated  0.
Before cycle 1263:     running  1    blocked  4    blocked  5    blocked  2 terminated  0.
Before cycle 1264:     blocked  6    blocked  3    blocked  4    blocked  1 terminated  0.
Before cycle 1265:     blocked  5    blocked  2    blocked  3    running  1 terminated  0.
Before cycle 1266:     blocked  4    blocked  1    blocked  2    blocked  3 terminated  0.
Before cycle 1267:     blocked  3    running  9    blocked  1    blocked  2 terminated  0.
Before cycle 1268:     blocked  2    running  8      ready  0    blocked  1 terminated  0.
Before cycle 1269:     blocked  1    running  7      ready  0      ready  0 terminated  0.
Before cycle 1270:       ready  0    running  6      ready  0      ready  0 terminated  0.
Before cycle 1271:       ready  0    running  5      ready  0      ready  0 terminated  0.
Before cycle 1272:       ready  0    running  4      ready  0      ready  0 terminated  0.
Before cycle 1273:       ready  0    running  3      ready  0      ready  0 terminated  0.
Before cycle 1274:       ready  0    running  2      ready  0      ready  0 terminated  0.
Before cycle 1275:       ready  0    running  1      ready  0      ready  0 terminated  0.
Before cycle 1276:       ready  0    blocked 18    running 19      ready  0 terminated  0.
Before cycle 1277:       ready  0    blocked 17    running 18      ready  0 terminated  0.
Before cycle 1278:       ready  0    blocked 16    running 17      ready  0 terminated  0.
Before cycle 1279:       ready  0    blocked 15    running 16      ready  0 terminated  0.
Before cycle 1280:       ready  0    blocked 14    running 15      ready  0 terminated  0.
Before cycle 1281:       ready  0    blocked 13    running 14      ready  0 terminated  0.
Before cycle 1282:       ready  0    blocked 12    running 13      ready  0 terminated  0.
Before cycle 1283:       ready  0    blocked 11    running 12      ready  0 terminated  0.
Before cycle 1284:       ready  0    blocked 10    running 11      ready  0 terminated  0.
Before cycle 1285:       ready  0    blocked  9    running 10      ready  0 terminated  0.
Before cycle 1286:       ready  0    blocked  8    running  9      ready  0 terminated  0.
Before cycle 1287:       ready  0    blocked  7    running  8      ready  0 terminated  0.
Before cycle 1288:       ready  0    blocked  6    running  7      ready  0 terminated  0.
Before cycle 1289:       ready  0    blocked  5    running  6      ready  0 terminated  0.
Before cycle 1290:       ready  0    blocked  4    running  5      ready  0 terminated  0.
Before cycle 1291:       ready  0    blocked  3    running  4      ready  0 terminated  0.
Before cycle 1292:       ready  0    blocked  2    running  3      ready  0 terminated  0.
Before cycle 1293:       ready  0    blocked  1    running  2      ready  0 terminated  0.
Before cycle 1294:       ready  0      ready  0    running  1      ready  0 terminated  0.
Before cycle 1295:       ready  0      ready  0    blocked 19    running  1 terminated  0.
Before cycle 1296:     running  2      ready  0    blocked 18    blocked  3 terminated  0.
Before cycle 1297:     running  1      ready  0    blocked 17    blocked  2 terminated  0.
Before cycle 1298:     blocked  6    running  8    blocked 16    blocked  1 terminated  0.
Before cycle 1299:     blocked  5    running  7    blocked 15      ready  0 terminated  0.
Before cycle 1300:     blocked  4    running  6    blocked 14      ready  0 terminated  0.
Before cycle 1301:     blocked  3    running  5    blocked 13      ready  0 terminated  0.
Before cycle 1302:     blocked  2    running  4    blocked 12      ready  0 terminated  0.
Before cycle 1303:     blocked  1    running  3    blocked 11      ready  0 terminated  0.
Before cycle 1304:       ready  0    running  2    blocked 10      ready  0 terminated  0.
Before cycle 1305:       ready  0    running  1    blocked  9      ready  0 terminated  0.
Before cycle 1306:       ready  0    blocked 16    blocked  8    running  1 terminated  0.
Before cycle 1307:     running  1    blocked 15    blocked  7    blocked  3 terminated  0.
Before cycle 1308:     blocked  3    blocked 14    blocked  6    blocked  2 terminated  0.
Before cycle 1309:     blocked  2    blocked 13    blocked  5    blocked  1 terminated  0.
Before cycle 1310:     blocked  1    blocked 12    blocked  4    running  1 terminated  0.
Before cycle 1311:     running  1    blocked 11    blocked  3    blocked  3 terminated  0.
Before cycle 1312:     blocked  3    blocked 10    blocked  2    blocked  2 terminated  0.
Before cycle 1313:     blocked  2    blocked  9    blocked  1    blocked  1 terminated  0.
Before cycle 1314:     blocked  1    blocked  8    running 18      ready  0 terminated  0.
Before cycle 1315:       ready  0    blocked  7    running 17      ready  0 terminated  0.
Before cycle 1316:       ready  0    blocked  6    running 16      ready  0 terminated  0.
Before cycle 1317:       ready  0    blocked  5    running 15      ready  0 terminated  0.
Before cycle 1318:       ready  0    blocked  4    running 14      ready  0 terminated  0.
Before cycle 1319:       ready  0    blocked  3    running 13      ready  0 terminated  0.
Before cycle 1320:       ready  0    blocked  2    running 12      ready  0 terminated  0.
Before cycle 1321:       ready  0    blocked  1    running 11      ready  0 terminated  0.
Before cycle 1322:       ready  0      ready  0    running 10      ready  0 terminated  0.
Before cycle 1323:       ready  0      ready  0    running  9      ready  0 terminated  0.
Before cycle 1324:       ready  0      ready  0    running  8      ready  0 terminated  0.
Before cycle 1325:       ready  0      ready  0    running  7      ready  0 terminated  0.
Before cycle 1326:       ready  0      ready  0    running  6      ready  0 terminated  0.
Before cycle 1327:       ready  0      ready  0    running  5      ready  0 terminated  0.
Before cycle 1328:       ready  0      ready  0    running  4      ready  0 terminated  0.
Before cycle 1329:       ready  0      ready  0    running  3      ready  0 terminated  0.
Before cycle 1330:       ready  0      ready  0    running  2      ready  0 terminated  0.
Before cycle 1331:       ready  0      ready  0    running  1      ready  0 terminated  0.
Before cycle 1332:       ready  0      ready  0    blocked 18    running  1 terminated  0.
Before cycle 1333:     running  1      ready  0    blocked 17    blocked  3 terminated  0.
Before cycle 1334:     blocked  3    running  3    blocked 16    blocked  2 terminated  0.
Before cycle 1335:     blocked  2    running  2    blocked 15    blocked  1 terminated  0.
Before cycle 1336:     blocked  1    running  1    blocked 14      ready  0 terminated  0.
Before cycle 1337:       ready  0    blocked  6    blocked 13    running  1 terminated  0.
Before cycle 1338:     running  1    blocked  5    blocked 12    blocked  3 terminated  0.
Before cycle 1339:     blocked  3    blocked  4    blocked 11    blocked  2 terminated  0.
Before cycle 1340:     blocked  2    blocked  3    blocked 10    blocked  1 terminated  0.
Before cycle 1341:     blocked  1    blocked  2    blocked  9    running  1 terminated  0.
Before cycle 1342:     running  3    blocked  1    blocked  8    blocked  3 terminated  0.
Before cycle 1343:     running  2      ready  0    blocked  7    blocked  2 terminated  0.
Before cycle 1344:     running  1      ready  0    blocked  6    blocked  1 terminated  0.
Before cycle 1345:     blocked  9    running  6    blocked  5      ready  0 terminated  0.
Before cycle 1346:     blocked  8    running  5    blocked  4      ready  0 terminated  0.
Before cycle 1347:     blocked  7    running  4    blocked  3      ready  0 terminated  0.
Before cycle 1348:     blocked  6    running  3    blocked  2      ready  0 terminated  0.
Before cycle 1349:     blocked  5    running  2    blocked  1      ready  0 terminated  0.
Before cycle 1350:     blocked  4    running  1      ready  0      ready  0 terminated  0.
Before cycle 1351:     blocked  3    blocked 12      ready  0    running  1 terminated  0.
Before cycle 1352:     blocked  2    blocked 11    running  6    blocked  3 terminated  0.
Before cycle 1353:     blocked  1    blocked 10    running  5    blocked  2 terminated  0.
Before cycle 1354:       ready  0    blocked  9    running  4    blocked  1 terminated  0.
Before cycle 1355:       ready  0    blocked  8    running  3      ready  0 terminated  0.
Before cycle 1356:       ready  0    blocked  7    running  2      ready  0 terminated  0.
Before cycle 1357:       ready  0    blocked  6    running  1      ready  0 terminated  0.
Before cycle 1358:     running  2    blocked  5    blocked  6      ready  0 terminated  0.
Before cycle 1359:     running  1    blocked  4    blocked  5      ready  0 terminated  0.
Before cycle 1360:     blocked  6    blocked  3    blocked  4    running  1 terminated  0.
Before cycle 1361:     blocked  5    blocked  2    blocked  3    blocked  3 terminated  0.
Before cycle 1362:     blocked  4    blocked  1    blocked  2    blocked  2 terminated  0.
Before cycle 1363:     blocked  3    running  3    blocked  1    blocked  1 terminated  0.
Before cycle 1364:     blocked  2    running  2      ready  0      ready  0 terminated  0.
Before cycle 1365:     blocked  1    running  1      ready  0      ready  0 terminated  0.
Before cycle 1366:       ready  0    blocked  6    running 20      ready  0 terminated  0.
Before cycle 1367:       ready  0    blocked  5    running 19      ready  0 terminated  0.
Before cycle 1368:       ready  0    blocked  4    running 18      ready  0 terminated  0.
Before cycle 1369:       ready  0    blocked  3    running 17      ready  0 terminated  0.
Before cycle 1370:       ready  0    blocked  2    running 16      ready  0 terminated  0.
Before cycle 1371:       ready  0    blocked  1    running 15      ready  0 terminated  0.
Before cycle 1372:       ready  0      ready  0    running 14      ready  0 terminated  0.
Before cycle 1373:       ready  0      ready  0    running 13      ready  0 terminated  0.
Before cycle 1374:       ready  0      ready  0    running 12      ready  0 terminated  0.
Before cycle 1375:       ready  0      ready  0    running 11      ready  0 terminated  0.
Before cycle 1376:       ready  0      ready  0    running 10      ready  0 terminated  0.
Before cycle 1377:       ready  0      ready  0    running  9      ready  0 terminated  0.
Before cycle 1378:       ready  0      ready  0    running  8      ready  0 terminated  0.
Before cycle 1379:       ready  0      ready  0    running  7      ready  0 terminated  0.
Before cycle 1380:       ready  0      ready  0    running  6      ready  0 terminated  0.
Before cycle 1381:       ready  0      ready  0    running  5      ready  0 terminated  0.
Before cycle 1382:       ready  0      ready  0    running  4      ready  0 terminated  0.
Before cycle 1383:       ready  0      ready  0    running  3      ready  0 terminated  0.
Before cycle 1384:       ready  0      ready  0    running  2      ready  0 terminated  0.
Before cycle 1385:       ready  0      ready  0    running  1      ready  0 terminated  0.
Before cycle 1386:       ready  0      ready  0    blocked 20    running  1 terminated  0.
Before cycle 1387:     running  2      ready  0    blocked 19    blocked  3 terminated  0.
Before cycle 1388:     running  1      ready  0    blocked 18    blocked  2 terminated  0.
Before cycle 1389:     blocked  6    running  4    blocked 17    blocked  1 terminated  0.
Before cycle 1390:     blocked  5    running  3    blocked 16      ready  0 terminated  0.
Before cycle 1391:     blocked  4    running  2    blocked 15      ready  0 terminated  0.
Before cycle 1392:     blocked  3    running  1    blocked 14      ready  0 terminated  0.
Before cycle 1393:     blocked  2    blocked  8    blocked 13    running  1 terminated  0.
Before cycle 1394:     blocked  1    blocked  7    blocked 12    blocked  3 terminated  0.
Before cycle 1395:     running  1    blocked  6    blocked 11    blocked  2 terminated  0.
Before cycle 1396:     blocked  3    blocked  5    blocked 10    blocked  1 terminated  0.
Before cycle 1397:     blocked  2    blocked  4    blocked  9    running  1 terminated  0.
Before cycle 1398:     blocked  1    blocked  3    blocked  8    blocked  3 terminated  0.
Before cycle 1399:     running  2    blocked  2    blocked  7    blocked  2 terminated  0.
Before cycle 1400:     running  1    blocked  1    blocked  6    blocked  1 terminated  0.
Before cycle 1401:     blocked  6    running  4    blocked  5      ready  0 terminated  0.
Before cycle 1402:     blocked  5    running  3    blocked  4      ready  0 terminated  0.
Before cycle 1403:     blocked  4    running  2    blocked  3      ready  0 terminated  0.
Before cycle 1404:     blocked  3    running  1    blocked  2      ready  0 terminated  0.
Before cycle 1405:     blocked  2    blocked  8    blocked  1    running  1 terminated  0.
Before cycle 1406:     blocked  1    blocked  7    running  5    blocked  3 terminated  0.
Before cycle 1407:       ready  0    blocked  6    running  4    blocked  2 terminated  0.
Before cycle 1408:       ready  0    blocked  5    running  3    blocked  1 terminated  0.
Before cycle 1409:       ready  0    blocked  4    running  2      ready  0 terminated  0.
Before cycle 1410:       ready  0    blocked  3    running  1      ready  0 terminated  0.
Before cycle 1411:     running  3    blocked  2    blocked  5      ready  0 terminated  0.
Before cycle 1412:     running  2    blocked  1    blocked  4      ready  0 terminated  0.
Before cycle 1413:     running  1      ready  0    blocked  3      ready  0 terminated  0.
Before cycle 1414:     blocked  9      ready  0    blocked  2    running  1 terminated  0.
Before cycle 1415:     blocked  8    running  9    blocked  1    blocked  3 terminated  0.
Before cycle 1416:     blocked  7    running  8      ready  0    blocked  2 terminated  0.
Before cycle 1417:     blocked  6    running  7      ready  0    blocked  1 terminated  0.
Before cycle 1418:     blocked  5    running  6      ready  0      ready  0 terminated  0.
Before cycle 1419:     blocked  4    running  5      ready  0      ready  0 terminated  0.
Before cycle 1420:     blocked  3    running  4      ready  0      ready  0 terminated  0.
Before cycle 1421:     blocked  2    running  3      ready  0      ready  0 terminated  0.
Before cycle 1422:     blocked  1    running  2      ready  0      ready  0 terminated  0.
Before cycle 1423:       ready  0    running  1      ready  0      ready  0 terminated  0.
Before cycle 1424:       ready  0    blocked 18    running  9      ready  0 terminated  0.
Before cycle 1425:       ready  0    blocked 17    running  8      ready  0 terminated  0.
Before cycle 1426:       ready  0    blocked 16    running  7      ready  0 terminated  0.
Before cycle 1427:       ready  0    blocked 15    running  6      ready  0 terminated  0.
Before cycle 1428:       ready  0    blocked 14    running  5      ready  0 terminated  0.
Before cycle 1429:       ready  0    blocked 13    running  4      ready  0 terminated  0.
Before cycle 1430:       ready  0    blocked 12    running  3      ready  0 terminated  0.
Before cycle 1431:       ready  0    blocked 11    running  2      ready  0 terminated  0.
Before cycle 1432:       ready  0    blocked 10    running  1      ready  0 terminated  0.
Before cycle 1433:       ready  0    blocked  9    blocked  9    running  1 terminated  0.
Before cycle 1434:     running  1    blocked  8    blocked  8    blocked  3 terminated  0.
Before cycle 1435:     blocked  3    blocked  7    blocked  7    blocked  2 terminated  0.
Before cycle 1436:     blocked  2    blocked  6    blocked  6    blocked  1 terminated  0.
Before cycle 1437:     blocked  1    blocked  5    blocked  5    running  1 terminated  0.
Before cycle 1438:     running  3    blocked  4    blocked  4    blocked  3 terminated  0.
Before cycle 1439:     running  2    blocked  3    blocked  3    blocked  2 terminated  0.
Before cycle 1440:     running  1    blocked  2    blocked  2    blocked  1 terminated  0.
Before cycle 1441:     blocked  9    blocked  1    blocked  1    running  1 terminated  0.
Before cycle 1442:     blocked  8    running  5      ready  0    blocked  3 terminated  0.
Before cycle 1443:     blocked  7    running  4      ready  0    blocked  2 terminated  0.
Before cycle 1444:     blocked  6    running  3      ready  0    blocked  1 terminated  0.
Before cycle 1445:     blocked  5    running  2      ready  0      ready  0 terminated  0.
Before cycle 1446:     blocked  4    running  1      ready  0      ready  0 terminated  0.
Before cycle 1447:     blocked  3    blocked 10    running 12      ready  0 terminated  0.
Before cycle 1448:     blocked  2    blocked  9    running 11      ready  0 terminated  0.
Before cycle 1449:     blocked  1    blocked  8    running 10      ready  0 terminated  0.
Before cycle 1450:       ready  0    blocked  7    running  9      ready  0 terminated  0.
Before cycle 1451:       ready  0    blocked  6    running  8      ready  0 terminated  0.
Before cycle 1452:       ready  0    blocked  5    running  7      ready  0 terminated  0.
Before cycle 1453:       ready  0    blocked  4    running  6      ready  0 terminated  0.
Before cycle 1454:       ready  0    blocked  3    running  5      ready  0 terminated  0.
Before cycle 1455:       ready  0    blocked  2    running  4      ready  0 terminated  0.
Before cycle 1456:       ready  0    blocked  1    running  3      ready  0 terminated  0.
Before cycle 1457:       ready  0      ready  0    running  2      ready  0 terminated  0.
Before cycle 1458:       ready  0      ready  0    running  1      ready  0 terminated  0.
Before cycle 1459:       ready  0      ready  0    blocked 12    running  1 terminated  0.
Before cycle 1460:     running  1      ready  0    blocked 11    blocked  3 terminated  0.
Before cycle 1461:     blocked  3    running  8    blocked 10    blocked  2 terminated  0.
Before cycle 1462:     blocked  2    running  7    blocked  9    blocked  1 terminated  0.
Before cycle 1463:     blocked  1    running  6    blocked  8      ready  0 terminated  0.
Before cycle 1464:       ready  0    running  5    blocked  7      ready  0 terminated  0.
Before cycle 1465:       ready  0    running  4    blocked  6      ready  0 terminated  0.
Before cycle 1466:       ready  0    running  3    blocked  5      ready  0 terminated  0.
Before cycle 1467:       ready  0    running  2    blocked  4      ready  0 terminated  0.
Before cycle 1468:       ready  0    running  1    blocked  3      ready  0 terminated  0.
Before cycle 1469:       ready  0    blocked 16    blocked  2    running  1 terminated  0.
Before cycle 1470:     running  1    blocked 15    blocked  1    blocked  3 terminated  0.
Before cycle 1471:     blocked  3    blocked 14    running 19    blocked  2 terminated  0.
Before cycle 1472:     blocked  2    blocked 13    running 18    blocked  1 terminated  0.
Before cycle 1473:     blocked  1    blocked 12    running 17      ready  0 terminated  0.
Before cycle 1474:       ready  0    blocked 11    running 16      ready  0 terminated  0.
Before cycle 1475:       ready  0    blocked 10    running 15      ready  0 terminated  0.
Before cycle 1476:       ready  0    blocked  9    running 14      ready  0 terminated  0.
Before cycle 1477:       ready  0    blocked  8    running 13      ready  0 terminated  0.
Before cycle 1478:       ready  0    blocked  7    running 12      ready  0 terminated  0.
Before cycle 1479:       ready  0    blocked  6    running 11      ready  0 terminated  0.
Before cycle 1480:       ready  0    blocked  5    running 10      ready  0 terminated  0.
Before cycle 1481:       ready  0    blocked  4    running  9      ready  0 terminated  0.
Before cycle 1482:       ready  0    blocked  3    running  8      ready  0 terminated  0.
Before cycle 1483:       ready  0    blocked  2    running  7      ready  0 terminated  0.
Before cycle 1484:       ready  0    blocked  1    running  6      ready  0 terminated  0.
Before cycle 1485:       ready  0      ready  0    running  5      ready  0 terminated  0.
Before cycle 1486:       ready  0      ready  0    running  4      ready  0 terminated  0.
Before cycle 1487:       ready  0      ready  0    running  3      ready  0 terminated  0.
Before cycle 1488:       ready  0      ready  0    running  2      ready  0 terminated  0.
Before cycle 1489:       ready  0      ready  0    running  1      ready  0 terminated  0.
